84,295516,2020-06-11,ISSP,,DIV,1900-01-01,0,USD,0.1217,9990,1.12926,1,1076.62,1215.78,1068.86,Dividenden,,div. iShares S&P 500 UCITS ETF (NL) (IUS,0
85,295516,2020-06-11,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.352,3411,1,1,72831.67,72831.67,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
86,295516,2020-06-11,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,27.454,9166,1,1,251643.36,251643.36,246479.52,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
87,295516,2020-06-11,VEUR NA,,DIV,1900-01-01,0,EUR,0.23371,9166,1,1,2142.19,2142.19,2142.19,Dividenden,,DIV Vanguard FTSE Developed Europe,0
88,295516,2020-06-11,USD,,,1900-01-01,0,USD,0,1359.92,1.12926,0,1204.26,1359.92,0,,0,,0
89,295516,2020-06-11,EUR,,,1900-01-01,0,EUR,0,25391.63,1,0,25391.63,25391.63,0,,1234,,0
56,295516,2020-04-09,AEX,,PUT,2020-06-19,550,EUR,58.09,14,1,100,81326,81326,8330,Indexopties,103242,AEX P JUN 2020 550.00,0
57,295516,2020-04-09,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,21.906,10924,1,1,239301.14,239301.14,272366.28,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
58,295516,2020-04-09,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52.1,1536,1,1,80025.6,80025.6,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
59,295516,2020-04-09,IE15,IE00B4L60045,,1900-01-01,0,EUR,107.93,728,1,1,78573.04,78573.04,79338.7,Aandelen Engeland,134188,iShares Euro Corporate Bd 1-5yr,0
60,295516,2020-04-09,IEAN,IE00B3F81R35,,1900-01-01,0,EUR,129.08,616,1,1,79513.28,79513.28,78014.76,Aandelen Nederland,130240,iShares CORE EURO CORP BOND UCITS (NL),0
61,295516,2020-04-09,ISSP,IE0031442068,,1900-01-01,0,EUR,25.415,9990,1,1,253895.85,253895.85,220028.87,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
62,295516,2020-04-09,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.316,3411,1,1,72708.88,72708.88,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
63,295516,2020-04-09,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,25.943,9166,1,1,237793.54,237793.54,246479.52,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
64,295516,2020-04-09,USD,,,1900-01-01,0,USD,0,1359.92,1.093345,0,1243.82,1359.92,0,,0,,0
65,295516,2020-04-09,EUR,,,1900-01-01,0,EUR,0,53681.23,1,0,53681.23,53681.23,0,,1234,,0
80,295516,2020-01-11,AEX,,PUT,2020-01-17,570,EUR,0.07,14,1,100,98,98,3010,Indexopties,103242,AEX P JAN 2020 570.00,0
81,295516,2020-01-11,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,27.594,9900,1,1,273180.6,273180.6,248589,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
82,295516,2020-01-11,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52.422,1536,1,1,80520.19,80520.19,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
83,295516,2020-01-11,IE15,IE00B4L60045,,1900-01-01,0,EUR,111.525,728,1,1,81190.2,81190.2,79338.7,Aandelen Engeland,134188,iShares Euro Corporate Bd 1-5yr,0
84,295516,2020-01-11,IEAN,IE00B3F81R35,,1900-01-01,0,EUR,134.18,616,1,1,82654.88,82654.88,78014.76,Aandelen Nederland,130240,iShares CORE EURO CORP BOND UCITS (NL),0
85,295516,2020-01-11,ISSP,IE0031442068,,1900-01-01,0,EUR,29.366,10190,1,1,299239.54,299239.54,224433.85,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
86,295516,2020-01-11,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.452,3411,1,1,73172.77,73172.77,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
87,295516,2020-01-11,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,32.839,8240,1,1,270593.36,270593.36,220847.84,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
88,295516,2020-01-11,USD,,,1900-01-01,0,USD,0,6.07,1.11217,0,5.46,6.07,0,,0,,0
89,295516,2020-01-11,EUR,,,1900-01-01,0,EUR,0,4587.46,1,0,4587.46,4587.46,0,,1234,,0
56,295516,2020-04-15,AEX,,PUT,2020-06-19,550,EUR,69.43,14,1,100,97202,97202,8330,Indexopties,103242,AEX P JUN 2020 550.00,0
57,295516,2020-04-15,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,21.559,10924,1,1,235510.52,235510.52,272366.28,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
58,295516,2020-04-15,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52,1536,1,1,79872,79872,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
59,295516,2020-04-15,IE15,IE00B4L60045,,1900-01-01,0,EUR,108.06,728,1,1,78667.68,78667.68,79338.7,Aandelen Engeland,134188,iShares Euro Corporate Bd 1-5yr,0
60,295516,2020-04-15,IEAN,IE00B3F81R35,,1900-01-01,0,EUR,128.23,616,1,1,78989.68,78989.68,78014.76,Aandelen Nederland,130240,iShares CORE EURO CORP BOND UCITS (NL),0
61,295516,2020-04-15,ISSP,IE0031442068,,1900-01-01,0,EUR,25.322,9990,1,1,252966.78,252966.78,220028.87,Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
62,295516,2020-04-15,TAT NA,NL0010273801,,1900-01-01,0,EUR,21.341,3411,1,1,72794.15,72794.15,83150.77,Aandelen Nederland,155704,VanEck iBoxx EUR Sov Capped AAA-AA 1-5,0
63,295516,2020-04-15,VEUR NA,IE00B945VV12,,1900-01-01,0,EUR,25.229,9166,1,1,231249.01,231249.01,246479.52,Aandelen Nederland,158105,Vanguard FTSE Developed Europe,0
64,295516,2020-04-15,USD,,,1900-01-01,0,USD,0,1359.92,1.091225,0,1246.23,1359.92,0,,0,,0
65,295516,2020-04-15,EUR,,,1900-01-01,0,EUR,0,53681.23,1,0,53681.23,53681.23,0,,1234,,0
76,295516,2020-03-11,AEX,,PUT,2020-06-19,550,EUR,83.39,14,1,100,116746,116746,8330,Indexopties,103242,AEX P JUN 2020 550.00,0
77,295516,2020-03-11,EMIM NA,IE00BKM4GZ66,,1900-01-01,0,EUR,22.645,10924,1,1,247373.98,247373.98,272366.28,Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
78,295516,2020-03-11,GOVS FP,IE00B6YX5F63,,1900-01-01,0,EUR,52.445,1536,1,1,80555.52,80555.52,81091.14,Aandelen Frankrijk,164962,SPDR Barclays 1-3 Year Euro Gov Bd,0
